bus_id,vector
qks7DJo-IIu_tzfSWmYR6Q,"[0.4166017174720764, 0.7072170376777649, 0.41720694303512573, 0.053629081696271896, 0.8603814244270325, -0.09648795425891876, 0.1573425978422165, -0.6594498753547668, -0.11445081233978271, -0.8111391067504883, 1.1220401525497437, 0.23461616039276123, -1.0535638332366943, 1.2884693145751953, -0.27789250016212463, -0.259645938873291, 0.07393646240234375, -2.1912403106689453, -0.18807479739189148, -1.2531137466430664, -1.5473179817199707, -0.358848512172699, -0.18267732858657837, -1.095961570739746, 0.0334809310734272, 1.0400372743606567, -1.5948662757873535, -2.2547571659088135, -1.3624441623687744, -0.9249915480613708]"
qog6Xyb97Wy3xIztQbRHBg,"[1.657245397567749, -0.1753927320241928, -1.5391294956207275, -0.5290381908416748, 0.2346009612083435, 0.7208853363990784, 2.276460647583008, 0.344757080078125, 0.4567887783050537, -0.2637995183467865, 0.9113552570343018, 1.7019927501678467, -0.2072121500968933, 0.6703657507896423, -0.27850526571273804, -0.21626809239387512, -1.3259917497634888, -0.6351913213729858, -1.2148617506027222, -1.1826276779174805, -0.842473030090332, 0.07929668575525284, 0.7566492557525635, -0.7100268602371216, -1.140200138092041, -0.5283592343330383, 0.16191284358501434, -1.4382672309875488, 1.0068637132644653, -0.011865833774209023]"
quBiDNgMLYoWP6Q2YSgZLg,"[-0.657130241394043, -0.0032239151187241077, -0.27099186182022095, 0.5361257791519165, 0.37814128398895264, -0.14121532440185547, 0.30300867557525635, 0.376448392868042, 0.19036222994327545, -0.6490345001220703, -0.9993870854377747, -0.09574368596076965, 0.9357733726501465, 0.1659461259841919, 0.13047154247760773, -0.6585414409637451, 0.5099821090698242, 0.7558397054672241, -0.4757652282714844, -0.031952258199453354, 0.46010124683380127, -0.6843671202659607, 0.02399967797100544, 0.1332959085702896, 0.39201974868774414, -0.5017478466033936, 0.8411779999732971, -0.46618157625198364, 0.07527153939008713, 0.4959069490432739]"
qyTrvPGQGgRL-X86Ob0tvA,"[0.9600818753242493, 0.7430688738822937, 0.10347111523151398, 0.47431275248527527, 0.6958523988723755, -0.3806557357311249, 1.7853964567184448, -0.19356955587863922, -1.5237370729446411, -0.6823461055755615, -0.9398568868637085, -0.033981431275606155, 0.07890106737613678, -0.3820640742778778, 1.0608052015304565, -0.37521520256996155, -1.4149647951126099, -1.984872817993164, 1.09089994430542, -1.0082107782363892, -1.1706838607788086, -0.5888313055038452, 0.5065709948539734, -0.8128732442855835, -0.5799711346626282, 0.5244630575180054, -0.010333633050322533, -1.2895374298095703, -0.0866391584277153, -1.1276077032089233]"
r0LC6H87QKBj2TZgyeFrkw,"[0.16868679225444794, 0.4209612309932709, -1.08405601978302, 0.39749670028686523, 0.6800820231437683, -0.3544780910015106, 1.6580299139022827, 0.6702806353569031, 0.009229598566889763, -1.5731675624847412, -0.7788019180297852, -0.40050646662712097, 0.6671555638313293, -0.13847465813159943, -1.9762368202209473, -1.6725484132766724, -0.4238143563270569, -0.6771417260169983, -0.9020815491676331, -1.1707066297531128, -1.0680217742919922, 0.47232991456985474, -0.8257352709770203, -0.24250410497188568, 0.6221845149993896, -0.19332772493362427, 0.06301753222942352, -0.2667961120605469, 0.5462018251419067, 0.3818318545818329]"
r0LOcoFgCgJwDgpmPZt4wg,"[1.1384342908859253, -0.14284655451774597, -0.8808877468109131, -0.047623101621866226, 0.009238607250154018, 0.7287637591362, 0.40316084027290344, 0.23401474952697754, -0.684371292591095, -0.04972076788544655, -0.6513129472732544, -0.8569490313529968, 1.221582293510437, -0.734119176864624, -0.138730987906456, -1.460834264755249, 0.44484055042266846, 0.10878202319145203, 0.11657130718231201, -1.4417036771774292, -0.49007585644721985, 0.8987982273101807, -0.5068691968917847, -0.2499161660671234, -0.8043859601020813, -1.9306057691574097, 1.3171939849853516, -1.355592131614685, 0.5546563267707825, -0.9865607023239136]"
r6Jw8oRCeumxu7Y1WRxT7A,"[1.3144688606262207, -0.3905978500843048, -0.4947088062763214, 0.0032780077308416367, 1.2962340116500854, -0.5916351079940796, 2.501940965652466, -0.17544753849506378, 0.8361863493919373, 0.7003449201583862, 0.26096779108047485, -0.8328090310096741, -0.2561497390270233, 0.6773247718811035, -0.5629704594612122, -0.596144437789917, -1.6630696058273315, 0.567592978477478, -0.09554114192724228, -1.76715886592865, -1.8622767925262451, -0.23443098366260529, -0.3914344310760498, -1.0034706592559814, -0.2630797028541565, 0.3633670210838318, -0.44224095344543457, -1.1087428331375122, 0.7851293087005615, -0.7399433851242065]"
r6NdWvrOvK8lnnT1eYlBqA,"[0.03291856870055199, 0.03335036709904671, 0.10810430347919464, -0.3183663785457611, 1.0910011529922485, 0.020861702039837837, 0.6548914909362793, 0.5432835817337036, -0.2720004618167877, -0.31044983863830566, 0.5399095416069031, -0.9347255825996399, 0.6561098694801331, 0.9042381644248962, -1.8249880075454712, -1.1886812448501587, -0.4889892041683197, -0.6955701112747192, 1.1003857851028442, -1.5296061038970947, -0.16309645771980286, 0.6563696265220642, 0.22383223474025726, -0.6770142316818237, 0.3423062264919281, 0.4663103222846985, 0.09084722399711609, -0.4599798917770386, -0.05034397915005684, 0.2015872746706009]"
r8h3_Chc7davvVelcvV-NQ,"[1.0852943658828735, -0.24003292620182037, -0.8466183543205261, 0.46879979968070984, 0.5489921569824219, 0.6202132105827332, 1.529133915901184, 0.8130626082420349, -0.112917460501194, -0.481109619140625, 0.348882794380188, 0.05620875582098961, -0.8183454275131226, 1.4143662452697754, 0.13715462386608124, 0.35531085729599, -1.3325613737106323, -1.3972246646881104, -0.4280543029308319, -0.47289976477622986, -1.0305860042572021, -0.5332047939300537, -0.34189942479133606, -0.016151035204529762, -0.5905865430831909, 0.17329789698123932, -1.0946844816207886, -0.9863264560699463, -0.03669765591621399, -0.1587575227022171]"
r9xW1wXycs4MPpqB-Vknzg,"[0.42171862721443176, -0.7142207622528076, -0.20535503327846527, 0.17493146657943726, 0.37820976972579956, -0.19457747042179108, -0.38102462887763977, 0.5062033534049988, 0.359310120344162, -0.30343592166900635, -0.36333203315734863, 0.12445691227912903, 0.5739808678627014, -0.27829045057296753, -0.27968019247055054, -0.7679414749145508, 0.7657138705253601, -0.39311739802360535, -0.23625104129314423, -0.1194872185587883, 1.2250230312347412, 0.15893085300922394, 0.018583988770842552, 0.8443686366081238, 0.757039487361908, -0.5920753479003906, 0.24477224051952362, -0.7439888715744019, 0.6319517493247986, 0.1338062584400177]"
rBj1vByP-GjXuNUR0Nj0qA,"[0.630423903465271, 0.6795459389686584, -0.6356726884841919, 0.5233263969421387, 0.8722418546676636, -0.6119502186775208, 1.1876604557037354, 0.9532128572463989, -0.38981446623802185, -1.338931918144226, -0.7430256009101868, 0.12619328498840332, 0.3896647095680237, 0.3400188386440277, -1.6814292669296265, -1.340938925743103, -0.03898045793175697, -0.7823693752288818, -0.5333489775657654, -0.8198798894882202, -0.7914103865623474, 0.07597948610782623, -0.49828898906707764, -0.10433162748813629, 0.29788199067115784, -0.6946002244949341, 0.13275349140167236, -0.7150238156318665, 0.8227249383926392, 0.537060022354126]"
rM1soPduv--f7ILhEdb8GQ,"[1.3082447052001953, -0.4116491973400116, -0.7000795006752014, -0.4248773753643036, 0.8475087881088257, 0.2266273945569992, 1.9898707866668701, 0.4199526309967041, 0.3355005085468292, -0.13221757113933563, 0.5549352765083313, 0.010198835283517838, -0.3251870572566986, 0.9904921650886536, -1.247020959854126, -0.4123835861682892, -0.8749938011169434, -0.5872471928596497, 0.5575026869773865, 0.7515446543693542, -0.21523848176002502, 0.32127341628074646, 0.31442445516586304, -0.004290406592190266, 0.9969232082366943, -2.026259183883667, -1.6048637628555298, -2.0387415885925293, 0.5272354483604431, -1.213585615158081]"
rMudAMuRcmg3ZO1QeNoNCA,"[1.2984402179718018, 0.12737327814102173, -0.2867951989173889, -0.35323992371559143, 0.16531941294670105, 0.30051755905151367, 1.338996171951294, 0.09655965119600296, -0.540099561214447, 0.2051059752702713, -0.27215781807899475, -1.0538400411605835, 0.6477820873260498, -0.29920125007629395, -0.5205699801445007, -0.39680352807044983, 0.23323899507522583, -1.089108943939209, -0.4591723084449768, -0.9517556428909302, 0.7044177651405334, 0.3890334367752075, 1.3778833150863647, -0.8624747395515442, -1.438496708869934, -0.06493370234966278, -0.7755950689315796, -1.668433427810669, 1.2197083234786987, -1.8406835794448853]"
rNbAIbTn0zN8yNk0IV7dfQ,"[0.9433892965316772, -1.0464216470718384, -0.5314318537712097, 0.1829323172569275, 0.13841888308525085, 0.7951867580413818, 0.6297280788421631, -0.2512555718421936, 0.7184237837791443, 0.954116940498352, -0.48598870635032654, -1.1313060522079468, -0.673422634601593, 0.6207910180091858, 0.07015365362167358, 0.8286752700805664, -1.0810145139694214, -0.07330732047557831, 0.07479250431060791, -0.504945695400238, -0.29732546210289, -0.04923318326473236, 0.8979008793830872, -0.34538084268569946, -0.3462345600128174, 0.03790924325585365, -0.8441728949546814, -1.079399585723877, -0.17094489932060242, 0.0028712309431284666]"
rOOsFYRPiTOcOnaiChJklQ,"[0.7848122119903564, 0.01597771979868412, -0.7528031468391418, -0.850449800491333, 1.7625099420547485, 0.36815381050109863, 0.4017038643360138, 0.7586660981178284, -0.37524741888046265, -0.5016065835952759, -0.16606369614601135, -0.8570361137390137, 0.0471954345703125, 1.6782937049865723, -0.3997049033641815, -1.1522420644760132, -2.1274123191833496, -0.6890591382980347, 0.3859313726425171, -0.93232262134552, -1.5199992656707764, 0.7039042115211487, 0.8187785148620605, 1.2728055715560913, -0.35510894656181335, 0.3599117398262024, -1.3221256732940674, -1.6107797622680664, -0.4519529640674591, -0.09211608022451401]"
rOPj68rUjK9tv84ShWaetg,"[0.44276148080825806, -1.0270615816116333, 0.3229641616344452, -0.02882918156683445, 0.2972167134284973, 0.17234469950199127, 0.47108641266822815, 1.4266670942306519, 0.03179400414228439, -0.2525783181190491, -0.6203248500823975, 0.46285587549209595, 0.6041656136512756, -0.06264057755470276, 0.16162854433059692, -0.44205859303474426, 0.6566669940948486, 0.22517617046833038, 0.3587053418159485, -0.3244025707244873, 0.19631633162498474, -0.11970433592796326, 0.18978792428970337, 0.3392590582370758, 0.9479929208755493, 0.6852178573608398, -0.028848931193351746, -0.7989946007728577, 0.2631364166736603, -0.2141815423965454]"
rP-MueqMyZbiDbOEUELXtQ,"[0.4333653151988983, -0.7278156280517578, -0.30836421251296997, -0.22570493817329407, 0.16412115097045898, 0.7993916869163513, 0.9002088904380798, -0.17989122867584229, 0.7485494613647461, 0.015970705077052116, 0.06654877215623856, 0.9891458749771118, -0.04046039655804634, 0.5114460587501526, -0.10481923073530197, -0.7119157314300537, 0.18940402567386627, -0.22345176339149475, -0.389567494392395, -0.05583902448415756, 0.1563888043165207, -0.3284042477607727, 0.7132337689399719, -0.7439858317375183, 0.42247048020362854, 1.080257534980774, -0.9167906045913696, -0.1478128880262375, -0.8745067119598389, 0.6019207239151001]"
rQX6RVr6E4Zg9hx8GBFGHQ,"[-0.05205351859331131, -0.14401844143867493, 0.19587992131710052, 0.15175531804561615, -0.18658988177776337, -0.15335151553153992, -0.02682352066040039, 0.30050691962242126, 0.6903879642486572, -0.377284973859787, -0.9585147500038147, -0.007493147160857916, 0.5685527324676514, 0.26707717776298523, 0.5447576642036438, 0.09806855022907257, 0.313601016998291, 0.266798734664917, -0.1084945872426033, -0.6363646984100342, 0.45308586955070496, -0.3643335998058319, 0.0323013998568058, 0.8384106755256653, 0.34380313754081726, -0.6640201210975647, 0.4741158187389374, -0.6755855679512024, -0.10872574150562286, 0.20753271877765656]"
rRc6aK4n2oSXLQniRCT4uw,"[1.0102355480194092, -0.547097384929657, -0.4643876850605011, -0.09694716334342957, 0.10462179034948349, 0.7025899291038513, 0.6025800704956055, 0.20357629656791687, -0.2297307699918747, -0.09266342222690582, -0.5578500032424927, -1.167256236076355, -0.44708359241485596, 1.734428882598877, -0.9189682602882385, -0.13131558895111084, -1.421952486038208, -0.13037265837192535, 0.5189463496208191, -0.477591872215271, -0.47604697942733765, 0.3711904287338257, 0.01998540759086609, -0.16893422603607178, -0.44445815682411194, -0.7544974684715271, -1.435743808746338, -0.5589861869812012, -0.7787542343139648, -0.21212875843048096]"
rSoJNyN0OMw5n-2XIwRc7A,"[0.48378291726112366, 0.6812933683395386, -0.5141661167144775, -0.23869939148426056, 0.733202338218689, -0.768764078617096, 1.419708251953125, 0.8100652098655701, -0.5573744177818298, -0.9127942323684692, -0.8738859295845032, -0.24927766621112823, 1.484293818473816, 0.04590167850255966, -0.4637412130832672, -1.343239426612854, -0.5968034267425537, -0.5765372514724731, -0.7759507298469543, -1.5451065301895142, -1.424113392829895, -0.1238878145813942, -1.053390622138977, 0.19834788143634796, -0.8916634917259216, -0.7415129542350769, 0.2123972773551941, -0.5849024653434753, 1.1379314661026, 0.3843323886394501]"
rVF2CysgSp8BxdYYF0lEGA,"[0.7672006487846375, -1.040663480758667, -0.7553969025611877, 0.24937120079994202, 0.25588688254356384, 0.8504930138587952, 1.155335545539856, 0.5343514680862427, 0.8091076016426086, -0.5390920042991638, 0.10183478146791458, 0.44188302755355835, -0.5198205709457397, 0.041851554065942764, -0.17308998107910156, -0.41496145725250244, 0.174096941947937, -0.7095835208892822, -0.09903453290462494, 0.30345791578292847, 0.5389056205749512, -0.651770830154419, 1.2197247743606567, -0.5403801798820496, 0.7304159998893738, -0.08752311766147614, -0.0668533518910408, -0.29807135462760925, -0.2595392167568207, -0.029760437086224556]"
rVu3i1E4ekttmE1tzN-1tg,"[1.2607793807983398, -0.6970488429069519, -1.3450018167495728, 0.2009815126657486, 0.543858528137207, 0.8410763740539551, 1.8735313415527344, 0.49681082367897034, 0.5470418334007263, -0.9069664478302002, -0.14130285382270813, -0.07774774730205536, 0.5676537752151489, -0.8140580058097839, -1.2470617294311523, -0.762202799320221, 0.22842539846897125, -1.0792917013168335, -1.1228806972503662, -0.3823627233505249, -0.0850023627281189, 0.1956920325756073, 1.758368730545044, -0.6465203762054443, 0.9725582599639893, 0.1093948632478714, -0.2722204029560089, -1.606746792793274, 1.4498615264892578, -0.4551701843738556]"
rWtglX0leY_pqi-UD820Ag,"[-0.3436458110809326, 0.047276537865400314, 0.04044724255800247, -0.009760656394064426, 0.5517861247062683, 1.323534607887268, 0.02332889288663864, 0.7385556101799011, 1.236932396888733, -0.6007754802703857, -0.09339115768671036, -1.4239747524261475, -1.2184782028198242, 1.5248091220855713, -0.7717416882514954, 0.47554150223731995, 0.372305303812027, -1.766728401184082, 0.19393467903137207, 0.06816211342811584, 0.5741791129112244, 0.895894467830658, 0.8620793223381042, -1.0368866920471191, -0.4648694396018982, 0.26939886808395386, -0.3934834897518158, -0.9514031410217285, -0.8351324796676636, -1.105523705482483]"
rX4xlaO_hhYz3grEj0aUlQ,"[1.542611002922058, 1.1653516292572021, -0.5932241082191467, 1.0492180585861206, 1.2568193674087524, -0.3936311900615692, 1.2110631465911865, 1.1514369249343872, -1.2959752082824707, -0.6671867370605469, 0.5237061977386475, 0.48104554414749146, -0.14454051852226257, 1.491558313369751, 0.9799512624740601, -0.9477020502090454, 0.40831291675567627, -1.3713624477386475, -1.891250729560852, -1.621483325958252, -2.321728229522705, -0.17040793597698212, 0.6567791700363159, -0.804492712020874, -1.1272602081298828, 0.4901273846626282, 0.18878358602523804, -1.9756718873977661, -0.14554136991500854, -1.3904820680618286]"
rXIDrS8Rz8r09vH4gjHfGQ,"[0.1033654510974884, -0.7757471203804016, 0.637134850025177, 0.16309261322021484, 0.9377065300941467, 0.36119821667671204, -0.38933566212654114, -0.04958926886320114, 0.9977321624755859, -0.10314518213272095, -0.4258463680744171, -0.5679261684417725, 0.11773157864809036, 0.16080985963344574, -0.3112712502479553, 0.020408276468515396, 0.5160538554191589, -0.5054766535758972, -0.03930021822452545, -0.3256887197494507, -0.06609626859426498, -0.05614439398050308, 0.6238898038864136, 0.40417352318763733, 0.7711836695671082, -0.024961410090327263, 0.21051210165023804, -0.35080796480178833, -0.7416542768478394, 0.36450889706611633]"
rY0iKC6bzIiTHko_7y0s1A,"[1.1516212224960327, -0.16525684297084808, -1.3879985809326172, 0.29460451006889343, 1.132217288017273, 0.0661974847316742, 1.1426573991775513, 0.43750184774398804, -0.15592147409915924, -0.4111749231815338, -0.09839124232530594, 0.006541610229760408, -0.08984196186065674, -0.5791889429092407, -0.3530290126800537, -1.2534984350204468, -0.23958782851696014, -1.313226580619812, -0.5357766151428223, -0.3271569311618805, -0.9880119562149048, 0.26864463090896606, 2.2412946224212646, -1.0347257852554321, -0.03657165914773941, -0.13085442781448364, -0.0630195140838623, -2.009098768234253, 0.3685411512851715, -1.5722235441207886]"
r_QcMIgY2zxdcV40kK_rxw,"[-0.12715639173984528, -0.012400494888424873, -0.05576147884130478, 0.1002146378159523, -0.18376564979553223, -0.4124860167503357, -0.3784266710281372, 0.39625611901283264, 0.1560833752155304, -0.27105310559272766, -1.340195655822754, 0.3060043156147003, 0.5873538851737976, 0.1017928272485733, 0.44889625906944275, 0.21146997809410095, 0.7733198404312134, 0.0314348079264164, -0.3579436242580414, -0.4308983385562897, 0.7370611429214478, -0.1817493587732315, -0.42119070887565613, 0.36641427874565125, -0.025265516713261604, -0.6884960532188416, 0.5969856977462769, -0.7900580167770386, -0.06549776345491409, -0.39807596802711487]"
reIuSgn4LJv-9YF1hxx_TA,"[1.1039717197418213, -1.0352705717086792, -1.3838591575622559, -0.3994155526161194, 0.614963710308075, -0.4125683903694153, 1.319233775138855, 0.045689135789871216, 0.8579826354980469, 1.0232508182525635, -0.6771029829978943, -1.8151326179504395, -0.815769374370575, 0.7690936923027039, -0.7751035094261169, 1.0147902965545654, -1.4280074834823608, 0.7396323084831238, 0.35026732087135315, -0.7485966682434082, -0.4746454358100891, 0.3251800835132599, 0.6239786148071289, 0.18694552779197693, -0.28628551959991455, -1.540773868560791, -0.5902352333068848, -2.6698429584503174, 0.3335539400577545, 0.09316705912351608]"
rf8x3ZTUwzmRUyJgoIZllQ,"[0.392302930355072, -0.6970365047454834, -0.13887739181518555, -0.0946587324142456, -0.007526925764977932, 0.6165087819099426, 0.8863840103149414, 0.9106807112693787, -0.34552624821662903, -0.25554534792900085, -1.3121440410614014, -0.11249888688325882, 1.2471284866333008, -0.3795735538005829, 0.41092824935913086, -0.20725879073143005, 0.08511557430028915, 0.37065380811691284, 0.6025282740592957, -0.14478763937950134, 0.10089811682701111, -0.5806244611740112, 0.40338563919067383, -0.4050963819026947, 1.065007209777832, 0.8534063696861267, 0.2476336508989334, -0.8321894407272339, 0.22129851579666138, -0.00011518756946315989]"
rfoAlKhD8GW36mhuE5-68w,"[0.9821783304214478, -1.1488806009292603, -0.6742784976959229, 0.3407469689846039, -0.06487850099802017, -0.03749554976820946, 2.1523962020874023, 1.3818650245666504, -0.09655874222517014, 0.9326198697090149, 0.9120571613311768, -0.27729371190071106, -0.1563398689031601, 0.932629406452179, 0.3960829973220825, -0.30352261662483215, -1.209136962890625, -0.001885829260572791, 0.025603853166103363, -1.2608290910720825, -0.3033269941806793, -0.7839422821998596, -0.06193068251013756, 0.708010733127594, -0.22934241592884064, 0.9516907334327698, -0.8402894139289856, -0.9153192639350891, -0.0522722527384758, -0.7879811525344849]"
rl3giNEKOTwjE6BwpMZdOA,"[0.8781148195266724, -0.6146208643913269, -1.126396656036377, -0.20938318967819214, -0.41517260670661926, 0.5354692935943604, 1.4793874025344849, 0.24929076433181763, -0.35190585255622864, -0.3659716546535492, 0.4051324725151062, -1.1397252082824707, -0.3716086447238922, 0.8618158102035522, -0.9049652218818665, -0.4385800063610077, -0.7159211039543152, 0.31674402952194214, 0.3975670635700226, -0.66373610496521, 1.6254780292510986, 0.7342485189437866, 1.1965421438217163, -0.14954707026481628, 0.06839900463819504, -0.9078914523124695, 0.5804887413978577, -0.567331850528717, -1.2931745052337646, -0.379814475774765]"
rlb0nl3JvGmi7XnSKyVHlQ,"[1.00967276096344, 0.6087656617164612, -0.8679742217063904, -0.14147283136844635, 1.7741210460662842, 0.0076091899536550045, 1.0341500043869019, 0.8741436004638672, -0.05540761351585388, 0.35569292306900024, -1.017780065536499, -1.0302958488464355, 0.9241613149642944, 0.8978764414787292, -0.8765756487846375, -0.29922473430633545, -0.3046812117099762, -0.8621610403060913, -0.3611183762550354, -1.068989872932434, -1.9524221420288086, 0.23492412269115448, -1.397031545639038, -0.7932670712471008, -1.5284168720245361, -1.6236320734024048, 0.15788038074970245, -1.3951036930084229, 1.0314964056015015, -0.1196945384144783]"
rmHPZk6jT7NlfJU457oHwg,"[-0.17793235182762146, -0.09214702993631363, -0.28707683086395264, -0.08163560181856155, -0.1835486739873886, -0.36850881576538086, 0.8367370963096619, -0.2124425172805786, 1.3027628660202026, -0.6703486442565918, 0.7254777550697327, 0.46534469723701477, -0.30655717849731445, 0.4649982452392578, 0.30607348680496216, -0.3194303512573242, 0.4174122214317322, -0.7003960013389587, -0.5704385042190552, -0.798490047454834, 0.5126162767410278, -0.6842947006225586, 1.0392600297927856, -0.10082274675369263, 0.596036434173584, 0.9179930686950684, -0.7408962249755859, -1.134093999862671, -0.2575379014015198, 0.30380478501319885]"
rnQLIVk3U7HI7kHRMxC16A,"[-1.0526134967803955, -0.7799317836761475, -0.9006043672561646, -0.16597047448158264, 0.8773258328437805, -0.40699198842048645, -0.6458597779273987, 1.0089328289031982, 0.007108551450073719, 2.0679564476013184, -1.1729100942611694, 0.9057297110557556, 1.7419099807739258, 0.584059476852417, 0.3936215043067932, -1.0656957626342773, 1.9161498546600342, -0.6254629492759705, 1.458987832069397, 0.2509459853172302, 1.453790307044983, 0.3078191876411438, 1.0478838682174683, 0.13034124672412872, 0.624550461769104, -0.4453139305114746, 0.08221656829118729, -0.3140353858470917, -0.2090272456407547, -0.007247857749462128]"
rnvIi14t9yWuFNwZ7ruVbQ,"[1.0671262741088867, 0.38396766781806946, -0.7491936087608337, -0.14499326050281525, 0.844241738319397, -0.1358155757188797, 0.923591136932373, 0.9215441346168518, -1.1456902027130127, -1.200514793395996, -0.7595030069351196, -0.1284051239490509, 1.9746272563934326, -0.05899001285433769, 0.218536838889122, -1.4608482122421265, -0.9725300669670105, -0.016457099467515945, -0.39916354417800903, -1.2642548084259033, -0.9615535736083984, 1.0904911756515503, -1.092227816581726, 0.26094815135002136, -0.4761245846748352, -0.8893771171569824, 1.0377241373062134, -1.1214665174484253, 1.0432902574539185, -0.014270481653511524]"
rqmCvYLvEfcOJAZ9bNgh6Q,"[1.493033766746521, 0.7557248473167419, -0.4010441303253174, 0.7681899070739746, 1.4226763248443604, -0.5235168933868408, 1.7393128871917725, 0.3264981210231781, -1.0861883163452148, 0.06177787110209465, 0.08639997988939285, -0.8795024156570435, 1.1692959070205688, 1.0226858854293823, 0.023889176547527313, -1.3721588850021362, -1.2488734722137451, 0.3504030704498291, -0.2887173891067505, -1.0515779256820679, -1.5324400663375854, 0.32863640785217285, -2.097998857498169, -0.2621949315071106, -0.3663332164287567, -0.6549760699272156, 0.4958868622779846, -1.2059476375579834, 0.2789989113807678, 0.21182659268379211]"
rrUWiTpF2wwBSQoTCMoexg,"[0.9512856602668762, -0.5161893963813782, -1.0551259517669678, 0.3724481761455536, 0.6451862454414368, 0.35407865047454834, 1.1893125772476196, 0.2649892568588257, 0.266183465719223, -0.4729163646697998, 0.9190855026245117, 0.44579747319221497, -0.5755037069320679, 1.1395225524902344, 0.004942798055708408, 0.5538506507873535, -1.2762048244476318, -1.3804736137390137, 0.3828291893005371, -0.6133114099502563, -0.5579791069030762, -0.3877566158771515, -0.3465155363082886, -0.897607147693634, -1.2899527549743652, -0.16988275945186615, -0.8072547912597656, -0.9926139712333679, 0.2253766804933548, -0.30853748321533203]"
rrijo70DD_kPHMfEyOVskg,"[1.1923482418060303, -0.13240736722946167, -0.6837409734725952, 0.41940104961395264, 0.9419257044792175, -0.8005521893501282, 0.8640692830085754, 0.01747226156294346, 0.3978322744369507, 0.26147031784057617, -0.7264894247055054, 0.20402425527572632, 0.25299468636512756, 0.9536912441253662, -1.0220651626586914, -1.6963659524917603, -0.6399904489517212, -0.9974911212921143, -0.5557385683059692, -0.502480685710907, -0.9625079035758972, 0.30608004331588745, -0.7096742987632751, -0.27231651544570923, 0.17864131927490234, -0.7401698231697083, 0.3071356415748596, 0.22541622817516327, 1.4104408025741577, 0.3163883090019226]"
ruNKGMxlL2ojNL_83jVeZQ,"[0.8766213059425354, -0.34023517370224, 0.11175545305013657, 0.09485067427158356, 1.3668606281280518, 0.17841209471225739, 2.032228708267212, 1.2809152603149414, 0.43744349479675293, 0.5844327211380005, 1.4322257041931152, 0.4108521640300751, -0.3889482617378235, 0.33068591356277466, -0.09783133119344711, -0.21625781059265137, -1.2515549659729004, -1.0385206937789917, -0.09366141259670258, -0.5388346314430237, -0.4552021324634552, -0.1365744173526764, 0.2118670791387558, -0.16888387501239777, -0.061274316161870956, 0.7316673994064331, -1.059134840965271, -2.0894927978515625, 0.34319260716438293, -0.6043902039527893]"
rwuMWGqt7L5l5lDsOYv1dw,"[0.04320524260401726, -0.44195452332496643, 0.22165627777576447, -0.11635611951351166, 0.842416524887085, 0.3292286992073059, 0.1582127809524536, 0.8194316625595093, 0.3872610330581665, 0.10011488944292068, -0.4403977394104004, 0.36464616656303406, 0.10414339601993561, -0.6278930306434631, 0.30726146697998047, -0.47896504402160645, 0.4962911009788513, 0.2958773374557495, -0.10209223628044128, 0.036467570811510086, 0.21414870023727417, -0.4944257438182831, 0.6504030227661133, -0.1411474049091339, 0.31584465503692627, 0.6558744311332703, 0.0488627627491951, -1.4406734704971313, -0.6973734498023987, -0.09094870090484619]"
rwuiLDAkVUNEJex-oQlA7g,"[1.2714704275131226, 0.3822644054889679, -1.0551053285598755, -0.04490624740719795, 0.3703927993774414, 0.392630010843277, 0.6668491959571838, 0.7995425462722778, -0.5279920101165771, 0.2732001543045044, -0.0216187983751297, -0.19399860501289368, 1.0532246828079224, -0.4782978594303131, -0.6157909631729126, -1.8848904371261597, -0.34219563007354736, -0.1837524175643921, -0.055063724517822266, -1.6649017333984375, -0.6149226427078247, 0.8183742165565491, -0.16426965594291687, -0.7101196050643921, -0.9170125722885132, -1.3309693336486816, 1.4870787858963013, -1.1764243841171265, 0.30644917488098145, -0.9608423113822937]"
ryu1GpZY5b6cjkauOYzQNw,"[-0.5922486782073975, 0.37397056818008423, -0.09592288732528687, -0.9248331785202026, 1.0280413627624512, 0.29018720984458923, -0.07086887955665588, 1.1893730163574219, 1.2344884872436523, -0.7098158001899719, -1.5222890377044678, -1.154496431350708, 0.4205189645290375, 1.5844181776046753, -2.4836971759796143, -1.9876657724380493, -1.961825966835022, -0.07396886497735977, -1.370504379272461, -1.05018949508667, -0.1665980964899063, 0.05226026847958565, -0.5635877847671509, -1.6723097562789917, 1.6250848770141602, -1.0539215803146362, -1.0327621698379517, 0.007353966124355793, 0.9657778739929199, -0.09943817555904388]"
s173l3ubdDLHeFIBO3ydrw,"[-0.4448838531970978, -0.5382763743400574, -0.2629595398902893, 0.40325218439102173, 0.9223394393920898, 0.2608652710914612, -0.5509321689605713, 1.2983837127685547, 0.2836175560951233, -0.07201730459928513, -0.9752088189125061, 0.4102563261985779, 1.0792878866195679, 0.011257958598434925, -0.24172890186309814, -1.370157241821289, 0.6174858808517456, -0.009698218666017056, -0.4561058282852173, 0.01609191671013832, -0.025962315499782562, 0.366364985704422, 0.5504732131958008, -0.20021070539951324, 0.8862127661705017, -0.20162735879421234, 0.5709253549575806, -0.32371756434440613, 0.05337024852633476, 0.38241255283355713]"
