bus_id,vector
4IqzhMpKHEspD-2bASdPow,"[1.1026186366092716, -0.8632017259470197, -0.22780539524503315, 0.6679364540000001, 0.2001816085033113, 0.7600096547417219, 1.570261227258278, -0.054215271637086095, -1.454329085245033, -0.26284846899337755, -0.453509307602649, 0.3623279710596026, -0.312542259602649, 0.6389964682622516, 0.02334043622516557, -0.4571955902119205, -1.5440383913642381, -0.5665806142251656, -0.13763095904092715, -0.7763302823708609, -0.9429446848741723, 0.4496136035761588, -1.236142723523179, 0.1153603194834437, -0.12900008554966888, -0.07061941105960261, -1.03850182205298, -0.5597880021192054, -0.5641091588476822, 0.2519707580529801]"
QxbVPV2xndVP-nT1IRKF1w,"[-0.3607933185858077, -0.1283666844287871, 0.008510269582284876, 0.7132583266230498, 0.5976669778359335, 0.30743524358832414, 0.2625126723603422, 0.14650155403120282, -0.017683485098137896, -0.3214348562908908, -1.502392559788626, 0.6620876857624561, 0.5638010743734272, -0.0037383799295420215, 0.33339690962234525, -0.49947080460996474, 0.205452772994464, 0.5721714919224962, -0.6808992277705084, -0.1629996370105687, 0.2355182448666331, -0.24784562916456968, 0.39870420707599397, -0.33352698568193256, 0.7166832181882236, -0.1271279464217413, 0.950836081087066, -0.474730807181681, -0.6563049748968293, 0.27257970714645197]"
T4IScPfP4ywj_dZAqWpxKg,"[-0.23010026102538067, -0.5253837728629441, 0.2775721032385787, 0.5762576207106599, 0.5759385466598984, -0.24006494068020304, -0.3270445152690355, 0.8975818842335025, 0.20857195515736038, -0.8145733691979694, -1.4531087759187817, -0.8730666828426397, -0.4998042856954314, 0.896795424751269, -0.04947016276142134, -0.26288535311675126, 0.4594916038680203, -0.6757008707309645, 0.130521489248731, -0.4224288884568528, 0.3359179290456852, -0.08904895771573607, 0.5025896799593909, -0.09160690290355329, 1.4356979881218275, 0.44904588816243657, -0.13202527955329954, -0.6421699145685279, -0.4221977068121827, 0.23886854660913706]"
YrZxRSTg_dVbZd5PXz7G5Q,"[-0.07439655374663075, -0.9127332983288409, -0.42462177741239887, 0.6603484173045822, 0.23971479032345014, 0.4971036452830189, -0.15920309964959567, 1.20662799245283, 0.45259247493261456, -0.6189930845283019, -0.5533993817250674, 0.5694593190566039, -0.06717018380053909, -0.38384691008086264, -0.6038416433692723, -0.4230412885983828, 0.7239507886522911, -1.1379222820754715, -1.2907503207547169, -0.19647112142857143, 1.4812259033692723, 0.30452683797843666, 0.6292074351212938, 0.14455741978436654, 0.7331524261185983, -0.22997029959568732, -0.8953944856064692, -1.0400743691374663, -0.030601958301886785, 0.03184449598382751]"
hEjYQlKcn-ClE5rbCN6RBQ,"[0.19628154062499997, -0.16257000359375, -0.1292863628125, 0.7161740484374999, -0.13169697406249997, 0.56446950421875, 1.1122553460937499, -0.029716956250000037, 0.5712245687499999, -0.11217435546874999, 0.18150167812499998, -0.2359299615625, 0.8392641534375, -0.198601809375, -1.0322172445312499, -1.1893670171875002, 0.6315909296875, -0.8741226903125, 0.22594440781250003, -1.158887353125, 0.51776518875, -0.15132502328125, 0.32516734046875, -0.4566437895312499, 0.4366681184375, -0.45368248046875004, 0.1088823803125, -0.5575304659375, 0.41417110468749996, -0.017594302812500018]"
PzRgohlnHNN0C0Len1At0Q,"[-0.6915187215283843, -0.5468214379184861, 0.062018329097525464, 0.5333269294614266, 0.6965676234788938, -0.5493034127874818, 0.13933455519018487, 0.030791056810771468, 0.7750416702809316, -0.18088514382823873, -1.0909226214454149, 0.4027392897962155, 1.2270486330858807, -0.2398733624221252, 0.2759796726331878, -1.9430329283537118, 0.991223131679767, -0.1612177861644833, -0.7470298119796215, -0.4288201193420669, 0.1012992574614265, -0.48056459885735087, 0.5048302505043668, -0.2934981939868996, 0.7995111181310045, 1.1225342255254733, 0.4839971041892286, -0.49999066253289665, -0.059353332783114957, 0.1251516068573508]"
BcrFZDyviqw_wF9oQQ5qVA,"[0.4290662027029703, -1.1935900309009904, -0.33151208135643556, -0.06514010377227722, 0.17220657779207918, 0.34225651710891086, 0.8961713332574259, -0.7694395837851485, 0.7619050142479209, 0.2258025118613861, -0.10263165101980201, 0.6341772731881188, -0.25189270388910895, 0.44614688028712857, 0.13767016473267327, -0.0197994452970297, 0.5701670922376239, -0.2866393784752476, -0.14225927432178218, -0.16962497586138617, 1.1619663205049506, -0.2579693800693069, 0.6748228127708912, -0.3809568639603961, 0.42279818196039604, 1.1097072397128713, -0.5866157786237622, -0.5418281116336633, -0.8709850765895047, 0.19710159271881186]"
tsXCDIijxbgsh980VgRc9g,"[0.7188881776352422, 0.04913689102202646, -0.11511850727753302, 0.19429543403876653, 0.8424223823964759, -0.07084629328634363, 0.6685026690396476, 0.005991598156563896, -0.9060687711541852, 0.5981546527616917, -0.7197341818819384, -1.4356435808810573, 1.1598964243066079, 0.5285451069744492, -0.49184031559647584, -0.8013139570607929, -0.19212678542555064, -0.6585049109955947, 0.32213980352951554, -1.2307163093303963, -0.9069939127735683, 0.989709072817621, -0.37354673999295157, -0.1508137247207048, -0.569150487584141, -1.8981867473568286, 0.6504879150220265, -1.1809052085198237, 0.9477901035154185, -0.47748109136211453]"
O1Sp0pDa8wmMfOC-FUGZFQ,"[0.7930749763503648, -1.1345196769927008, -0.37722417945985404, -0.07510982601459851, -0.5060588441751824, -0.7714082210072993, 0.289628406759124, 1.0918447594306568, -0.11710632744525551, -0.4416078620145986, -0.5992788616350365, 0.08681852528467152, 0.17863138286131383, 0.45451371543065694, -0.9546838704233578, -0.640692302919708, 1.034330600058394, -0.8866006757810218, -0.3159053354452555, -0.602578028890511, 1.6603965575474453, 0.1337782616642336, 0.6993330978686132, 0.8573514064525549, 1.3175648154452555, -0.9365890910510949, 0.15218639649635038, -0.8531922868759125, 0.3066284839270073, -0.2933510022627737]"
EYmj4QlhqgrsMXnLeGLu3Q,"[0.2327759314749891, -0.2520035211039813, 0.1573891030669389, -0.12010390050689805, 0.18901871228671427, 0.4040246571532741, 0.5405744184480312, -0.33727213844754267, 0.6104188823479654, -0.13083229515677408, -0.37795433420300434, -0.6369357683987165, -0.8306349924646348, 0.9809630807408488, -0.6643726314102376, -0.6810074168966019, 1.0780583881828791, -0.44348996277526614, -0.4111802094910311, -1.2142013796835356, 0.2546731910027563, 1.026987691980458, 0.7365050158690392, -1.052929077481406, 0.42969754991833187, -0.27907741252734425, -0.5852695647148899, 0.35611807299227066, -1.1189284578861016, -0.293800272466093]"
C4C2fSGz06_5rLvvM4KweQ,"[0.4038477488101695, -1.175315875694915, -0.49937296879322035, 0.15083124391525418, 0.48273032784016945, 0.887615703542373, 1.4097473002542373, -0.22840187805084747, 0.048117321260000005, -0.30259469885423734, 0.2101879706711864, -0.5964082642203389, -0.8738101766949153, 1.316119106779661, -0.6051889273220339, -0.15267766561016946, -1.1799140776271186, -0.20853334018644065, 0.713272053877966, -0.719502091016949, 0.5743188432067797, 0.175910303, 0.6929210542271187, -0.5805827753728814, -0.11362392035593219, -0.32233096729830507, -0.3830241575966101, -0.33340815483050845, -1.1879275824745763, 0.8738268026677968]"
e9shtyZ7-9GYcbPIVV--XQ,"[-0.31914230687552486, -0.4380562818471845, 0.1298097604356261, 0.28635278689410953, 0.48887495539417164, 0.08156456564282841, 0.2543033942074587, -0.4600982514423314, 0.1545357382466535, -0.15614362948277447, -1.4892804923353922, 0.1132927009984268, 0.49137749717795765, 0.4810435243683627, 0.9160500994969127, 0.4021018391336752, 0.28793149547905766, 0.15734719700802677, -0.3449074535791552, -0.020906050523092103, 0.30108956930285247, -0.23808516624697454, -0.09959374160045695, 0.06814401522227712, -0.06122284329182081, 0.15345205842998255, 0.5593389985455542, -0.6592020671103977, -0.6357708061999257, -0.08740447305458134]"
poDxgsg-i02WzqBujqEm-A,"[0.955142120344288, 0.952222987746479, -1.2758891028951487, 0.20478097497652584, 0.6154910450704226, 0.3431295277777778, 1.4603726840375588, -0.7885682776682316, -1.1846376349765255, -1.8484948654147104, 0.3007337956494523, 0.43602661854460084, 0.006008662829420971, 0.5853638609076682, 0.979724321283255, -0.8166438128638498, -0.477793194913928, -2.2449351241001563, -0.8493546010954617, -1.9272809197183098, -2.013616973395931, -0.8059906276212832, -0.7799339333333334, -1.0370010328638497, -0.30261105909233177, -0.10315913183098592, -0.3131592705633803, -1.378314554397496, -0.2728742303912363, -2.0394440754303598]"
fUmYKh3nIuCywJrxvWGSxQ,"[1.585667942032967, 0.4093738571428571, 0.916793454532967, 1.0444998216483516, 1.5431361722527475, -0.6702958031593406, 1.2704965384615383, 0.4568248785164835, -0.6808980059890111, -0.3762005368131868, -0.495720564010989, -0.7691640266208791, 0.12418975837912087, 0.6878818554395605, -0.2444718822802198, -1.6054670895604397, 0.2142329187637363, -0.10886008241758242, 0.38324075302197796, -0.4374574197802198, -1.0554231802197802, -0.4140782411813187, -1.3501102132967033, -0.983453071978022, 0.21593744999999998, -0.3349572477472527, 0.027406008901098903, -0.5137142996978021, 0.08766557637362637, -0.10071824983516482]"
tifSHPWIRy6QuL0nkaKXwg,"[-0.24243776703517586, -0.3166330434673367, -0.27276948793969846, 0.20075199150753767, 0.16510426140703519, 1.094981915075377, 1.465235533165829, -0.2777504585929648, -0.33283446231155783, 0.3117766720100502, -0.28529644643216084, -0.7405493612562813, -0.2074363068844222, 1.1709576941708542, -0.6385592235678391, -0.2370660148241206, -0.419599989396985, -0.1900263651758794, 0.28313268271356784, -0.47721292944723614, 0.8817578613065328, 0.4966448544221105, 0.592498561959799, -0.5313175870452261, 0.3736238698492462, 0.2792735581909548, -0.646570817638191, -0.16253166798994978, -1.147769174874372, 0.6349312589447237]"
yL0PKzDCONu3jHpJG4tQSQ,"[0.37324336649890594, -0.026744897024070045, -0.2742345012472648, 0.6498199403501094, 0.3588746943544859, 0.33933483065645514, 0.738630795426696, 0.2921231119693654, -1.0099107031947485, -0.2710521112472648, -0.7754703417943107, -1.9582314150984679, -0.20739744805251642, 0.6608346221006565, -0.8982139453391685, -0.2712233550547046, -0.868877637308534, -0.2181905700437637, -0.3090743647264771, -0.886769122582057, -0.4608398744201313, 0.19542036645514227, 0.5659763947045952, -1.2401818905032824, -1.3814584321663022, -0.9788670803063457, -0.44355918218818374, -1.371431950765864, -0.06555536553610503, 0.689344040131291]"
LMF8i38OeeGlcwU-E5TIRw,"[0.9832490277230246, 0.046390683678844545, -1.2221131022005098, -0.3915771079056924, -0.010349073768054357, -0.1776828894783347, 0.6059424053950723, -0.4805159062659304, 0.006423311949872554, -0.02444432818181815, 0.024476277344944765, -0.01920543993203059, 0.5855888878802039, 0.5406620208453696, 0.21564409770722176, -0.1493053932497876, -0.07359876469413765, -0.3736054870943076, 0.010692187068819015, -1.0218639034961767, 0.7176914564953271, 0.7880168922939678, 0.3915308584579439, -1.0318975659303313, -0.835210121686491, -1.4836379590654203, 0.691278083322005, -0.8149634644392523, -0.23136663182667797, -0.5425850307349193]"
X57f6FWZiwI1wOidPPhOrQ,"[-0.7845019130668663, -0.3918727318361195, 0.3755329941433119, 0.8548412461055864, 0.6414091060780115, -0.04273135254227918, 0.09940702476468072, 0.1728619929456351, 0.24511715637641088, -0.37638156110230025, -1.1273622045047869, 0.5045271471508785, 0.8200865088472639, 0.03075487329275609, 0.24934564854325605, -0.6226590890117158, 0.6957791672419128, 0.27256082471717386, -0.5932794452034063, -0.39117140096860276, 0.32976902392294616, -0.08060588886052296, 0.3934297312626803, -0.09863324216751194, 0.30594990920845827, -0.02482924570416061, 0.8736795812126016, -0.6365505414843547, -0.5879719468623847, 0.40728397981014414]"
kNtToQSP_Y5U8tznLXuCaw,"[-0.3441748961184185, -0.4452494850295063, 0.2980314140777521, 0.5879237608861335, 0.6142540843104913, -0.22027473756065097, -0.533681966896063, 0.1569729989715667, 0.3201352255445627, -0.750588003332784, -0.8806078223232089, 0.2964686670905505, 0.5221082436379589, 0.6522272685261439, 0.12677556734035444, -0.006025467701549695, 0.6378563658972795, -0.4942104805671984, -0.06318337568162181, -0.6741023202340578, 0.5646072019366174, -0.07715423974892047, -0.3751020397772978, 0.5230513460382078, 0.4778120503549073, 0.28246065844144114, 0.15225244267923949, -0.443622050885649, -0.5642956400176348, 0.1918531376069647]"
mTP3pik3aP69F6EoEHme3w,"[0.18124742719745224, 0.14001645284076433, -0.7980288048152867, 0.06687152726114648, 0.2634304592738853, -0.2187804864713376, 1.068744076280255, 0.15389372993630576, -0.40889173611464974, -0.11135082414012741, -0.0319952183490446, 0.033510058904458614, 0.8629676542802547, -0.03955121103184713, -0.23867599415286622, -1.4222960284331212, 0.9558519592611464, -0.19093842248407644, 0.3064294505859873, -2.112675857579618, -1.0854441682394904, 1.0089028074267516, -0.19940526409946496, -0.616755858955414, -0.9728408080509553, -1.2419164750828025, 1.083008746267516, -0.86094202833121, -0.1277487373121019, -0.25121219329936306]"
r0LOcoFgCgJwDgpmPZt4wg,"[1.1580645712773465, -0.08490781800988005, -0.978972775412844, -0.06571626251235005, 0.025096745024700075, 0.694380230176429, 0.4697597587155964, 0.22495133633027523, -0.658690443683839, -0.08570717563867322, -0.7347346230698658, -0.9719965704446012, 1.4019890606210303, -0.5830593990261115, -0.20433109366266763, -1.4392090479887087, 0.5232076136767819, 0.09970253095271701, 0.07059722318983769, -1.6125686512208892, -0.5004765603528581, 0.8785239982780523, -0.49292916354975297, -0.2563374799435427, -0.9297714132392378, -1.9777523229357798, 1.4276389457304164, -1.5017383908962598, 0.5970583102046578, -1.0605179448835569]"
IHJKFxoWXONoz-JamfOnlg,"[0.277276242383444, -0.34936696517844595, -0.28100301750175716, -0.5626453674017962, 0.1456964715978134, 0.7072890346755173, 1.1054392794822339, -0.14557376775946898, 0.680928952849668, -0.29569797066302234, 0.3563243323248731, -0.7624244662530262, 0.6902250976149942, 0.5550983035587662, -1.1658843718547445, -0.9294781442819209, 0.03742180371261227, -0.5053793884365482, -0.028185725684631003, -0.8694463854228819, 0.04750480963451778, 0.7294204800624756, 1.1946856717297931, -1.0689434297540021, 0.8816987535767278, 0.18001407938071065, 0.4881191905286998, -0.9735092863373682, -0.12455135773682156, 0.24894243797344792]"
fawUfZ9V4P5FJpOPVx6Fwg,"[0.35492650881720433, -0.328858578172043, -0.19305329741935487, 0.502676967204301, 0.8076786505376342, 0.2234154056989247, 1.5451629473118278, -0.5738257219354839, -0.8218003626881719, -0.1769934264516128, -1.3405910639784946, -1.4285545333333332, 0.7550910547311829, 0.601818355483871, -0.7457435204301074, -0.7848093451612904, -0.48839316817204304, -0.40775025290322575, -0.6953077662365591, -0.2724855040860215, -0.5447156123655914, 0.6078118637634408, -1.1018431892473117, -0.5853322901075269, -0.0267534888172043, -0.033084212258064516, 0.1667341176344086, 0.4254435177419355, 0.11063074817204302, -0.6826757969892474]"
RwMlwusAtxZc5a3ZYduulg,"[0.14564257577638062, -0.8188866718436701, -0.2066178308751062, -0.0714477961682243, 0.2590009967204758, -0.956730855913339, -0.6495031826253186, 1.2010417579609176, 1.0517923423704334, -0.2693489953780799, -0.9170077888954971, -0.48700034907391676, 0.4245355830303314, 1.1018235141716226, -0.4719228789549701, -0.5316045111469838, 0.9446001984027188, -0.9922241663891249, -0.42775909006796947, -0.5358206461172471, 0.8336082465590484, 0.09951885648258281, 0.173939253220051, 0.16852489535259135, 1.1443529590484283, 0.5903058021028038, 0.09816507638912485, -0.8387850849872559, 0.1053474971537808, 0.22649892937977908]"
wsuzuLD3KV7L8oMinLCI0A,"[-0.422391144033749, -0.6032219971575055, -0.04995063892686679, -0.2289392152860046, 0.10515466846897614, -0.12448116392024637, -0.6755006748315323, 0.0871606796772902, 0.35860173641601234, -0.05573389492625096, -0.45955947126097, 0.04555151382601998, 0.19772991844150872, 0.12750474988033292, 0.07578965589345646, 0.0322591652779061, 0.47094480770712865, -0.9382579262588149, -0.08564140984215554, -0.7900405569348729, 0.9328510265425712, 0.6728311199812224, 0.6656775701539647, 0.06168620619861432, 0.11243725553866972, 0.24472609365093145, -0.1915408555642802, -1.1782898302983837, -0.5090034741120861, 0.1655899521425447]"
J03fJlz-pi9x2oqxZ4vRng,"[-0.4873770498921707, -0.7428616209939053, 0.2767333513642757, 0.2932151804172526, -0.003580440379746778, 0.18350966185185183, -0.2511959500046882, 0.564314565161744, 0.05273342975621193, -0.6131346399531178, -1.503439707487107, 0.1980585731411158, 0.5103096367135489, 0.19353283165025784, -0.1161067526676043, -0.5830683497093296, 0.7020349796202531, 0.3293969945850913, -0.7605677181106424, -0.29622125910454755, 0.8907100321894046, 0.24910115545241443, 0.2730248077965307, -0.093032172217534, 0.1968282667698078, -0.9121799752508205, 1.037010015058603, -0.30352070366150957, -0.4453281301593999, 0.16672682566807315]"
8S2u4I68ePdkuyoqPRJX0g,"[-0.7155776481987578, 0.3293581136645963, 0.46628129229813664, 0.698392377826087, -0.8807076401242236, -0.5613229942236024, 0.9935700627329191, -0.9628780838509317, -0.4490934032298137, 0.12290554354037264, -0.06623219142857144, 0.5443712788198758, -0.29315716509316764, 0.9907976649689443, -0.019709888322981366, -0.29822399465838506, 0.531085803726708, -0.6344775858385093, -0.8167419987577639, -1.8849215378881987, -0.8195904660869566, 0.43413457739130434, -0.07123484732919255, -0.6995283714285715, -0.2511280036024845, -0.40808525565217385, -0.9850193773913043, -0.9373771577639751, -1.1747184192546583, -0.9905296808695653]"
8mKV3KThn3wXGL3OVxrCNg,"[0.08044737678780522, -0.39832200245223925, 0.22648403202549583, 0.4431000342661541, 0.5006174722760017, -0.09836485687096994, 1.0970915530562961, 0.24756998343922845, 0.1080429811522326, -0.035854257732227196, -1.1010223661558822, 0.29093269685619855, 0.4670305138395823, -0.11130756473522188, 0.9718629801295026, -0.04381991215162551, 0.8736828254768838, 0.24035724298853364, 0.07429073638068251, -0.14360783949008502, 0.29181414678038575, -0.9116620668649672, 0.4211889545851206, -0.10463782526257931, -0.013916240591258603, 0.8694650535033048, 0.6563994485470368, -1.3452274619776066, -0.33896882362538794, -0.6322696946874534]"
lZ0W0-pQyS35ahsrZezNiw,"[-0.6853194529606099, -0.2687197924650572, -0.07977827526048284, -0.16828080332909784, 1.3697171151334175, 1.2190838836213471, 1.0068799721219823, 0.2909351901905972, 0.5108446879288439, -0.13880362581956793, 0.020005125400254124, -0.42794626631512067, 0.26353038595933925, 0.25226883270648043, -0.4270620813468869, -1.1013006486022872, -0.09768506090216011, -0.28362537240152474, 0.05231136043202036, -0.13362091603557816, 0.4191782454256672, -0.07765856457433293, 1.0862510475222364, -1.467008481562897, 0.9123435488564167, 1.1419716575095298, -0.6103315719440914, -0.5443799981067344, -0.4434015147268107, -0.11671536836086403]"
041MeN6rfUxzyE5TXi2Fpg,"[0.8266907766631456, 0.233696543689554, -0.6371425523223591, -0.08550079240492957, -0.08669284777112675, -0.6099423622769954, 1.7357014389671361, 0.29268584366851524, -0.7625563985457747, -1.2162260131807512, -0.47781107020539904, -0.23045191487969488, 0.17865644006044604, 1.3330894532100939, -1.832429329859155, -1.5779393690492955, -0.16417976173415494, -0.7741426185498826, -0.7572999500064554, -0.9740545974647887, -0.3787825723145541, 0.5056648290404929, -0.3622696926901408, -0.40310743837441315, 0.8694568340070424, -0.5092222009699531, -0.3332811233525651, -0.2538023407712442, -0.23239342380105635, 0.053166002544248823]"
6vsjWxIMHs-34L9wuTBJRw,"[0.9282743386217948, -0.6468970196474358, -0.6883916443269229, -0.11226493002083333, 0.4533163094310898, 0.5691075436378203, 0.8149344815384614, 0.5292976731009615, 0.10161059045673075, 0.018893851450320496, -0.5796670615304489, -1.1787622499839743, 0.6105078612419873, 0.8838161518189103, -1.4018297979166667, -1.3548320321714744, -0.23841993619391028, -0.3543025006570513, 0.32733371708333325, -1.0525721270112178, 0.19626372962339741, 0.7238060759214744, 0.07796271988782055, -0.8194568635657051, 0.15665497277243587, -0.0737759160897436, 0.10652086420673079, -0.22951217411057692, 0.9766127569310898, 0.27520878857371794]"
FbvSgvPnkKNONXjesuAz4g,"[-0.4186341004042806, 0.36300815191438757, -0.7424819876741973, 0.41563611864447086, 0.4575897672770512, 1.1727870503210462, 0.919474416765755, 0.4247639136504162, -0.5812955026159335, -1.2346186049108203, 0.300832869274673, 0.04514249702734844, 0.10630406190249704, 1.5089867230915577, -1.1804111076575505, -0.7523291130202141, -0.8422778599405469, -0.9915999058501785, -0.08182849719381687, -1.0581069837574315, -0.48564985420118906, -0.5825209739239001, -1.1376250022592151, -0.8391885962663496, -0.16737208750297264, -0.14636707244946492, -0.5817810274791915, -0.21370130033293702, -0.5804803279667063, 0.21232007381688464]"
sMI-u3Ss9zxY7NyOsXYTdQ,"[0.924177115090909, -1.5752254333333333, -0.4193244651515151, 1.3311260305454546, 0.6121653748484849, 0.7578251642424242, 0.9611171593939394, 0.379772449030303, -0.6677029012121213, 0.011824825212121215, 0.0990146023030303, -0.5524493002424242, -0.758991079030303, -0.38568697799999996, 0.5106337747272728, -1.1707250578787878, -1.1033548566060607, -0.8171745224848485, 0.033813898606060606, -1.2000119836363636, -0.4939288503030303, 0.1501374369090909, 1.1815971593333336, -1.2715109053333333, -0.31198997236363635, 0.785713349939394, -0.7592390370909091, -1.1834840763030305, 0.6066144977575757, -0.4574755091515152]"
qks7DJo-IIu_tzfSWmYR6Q,"[0.23758118817480725, 0.510900445655527, 0.5081998258097686, -0.2415852064010283, 0.6440160509511568, -0.18889460789203083, 0.27925555416452436, -0.756228239537275, -0.14175239691516706, -0.6982171845758354, 0.7638896169151671, 0.1083616487403599, -0.9972187771208227, 1.1754327244215939, -0.11924436976863752, -0.29774618863753216, 0.17615286964010288, -1.9141749732647815, 0.09164386329048846, -1.3165241732647812, -1.0845145280205657, -0.30883037074550124, -0.08124553406169667, -1.0705323881748072, 0.03977941928020564, 1.236943851311054, -1.445623784267352, -1.9017593015424163, -1.2604841020565551, -0.8955952061439589]"
r8h3_Chc7davvVelcvV-NQ,"[0.9287487826459335, -0.5604593618309411, -0.6659352026586924, 0.4809800916251991, 0.5303321565342902, 0.6647403971802234, 1.5332497774003193, 0.7857480159121213, -0.4002826971196174, -0.38183812616647544, -0.03639299978867622, -0.11657948369696965, -0.6256916603317383, 1.356083824105263, 0.012770383596491228, 0.40409396537480047, -1.1686465850079744, -1.4796531679027105, -0.24599438596491233, -0.7445215240909093, -0.6113888902583731, -0.5338306490318978, -0.5855690100398724, 0.08545549859011159, -0.5122041073365231, 0.32046215435247216, -0.8761705482535886, -0.8549884754066986, -0.0031213171116427564, -0.0637989106969697]"
rY0iKC6bzIiTHko_7y0s1A,"[1.1720115541728922, -0.7334596388260405, -1.0134939988473854, 0.18318402651013874, 0.9179846356456778, 0.08924521892209179, 1.2428807762433296, 0.39428431430096056, -0.45696123089647817, -0.39413534973319103, -0.4257926584845251, -0.13524261370330842, 0.03714118618996797, -0.5936997528815368, -0.44894075394877264, -1.2006642347278549, -0.1128768069370331, -1.6304995770010673, -0.39938475430096054, -0.7296630107363928, -0.7099162570010671, 0.0897574980576307, 1.933977354364995, -0.8015463730202775, -0.11829325909284949, 0.0608866333831377, 0.3101209058911419, -1.7603549389114193, 0.14023727738527209, -1.6927867310032017]"
HGO_cdDG5iGgkxKsKd_Vcw,"[0.1216182191707317, -0.22548468635772356, -1.9224780967479675, 0.3319598178211382, -0.7300210559024392, 0.01894811869918692, 1.168837786894309, -0.8801560405528455, 0.6443423875284554, -1.0107462983414635, -0.6315914074796749, -1.024489191674797, 1.3375796814634147, 0.3066452695284552, -2.8620681828943093, -0.8834121148617887, -0.43525048673170735, -0.9942376101138211, -0.31870766016260166, -1.8449864421138211, 0.36389852549593504, 1.4272070578861789, 0.13721990754471547, 0.3545316486504066, -1.2856516244227643, -1.168759213821138, 2.296663854894309, -1.3955624214959348, 1.2604676139512196, -0.12760438409756097]"
KJlgknxUcW54w9B-XcGSGA,"[0.468311678515625, -0.2262795125, 0.119339915546875, 0.043120077226562484, -0.634771321875, 0.44863386445312503, 1.61704996484375, -0.446906106484375, -1.1332123488281252, -1.4030114863281251, 0.7274318537109374, 0.661281414140625, -0.36030531953125, 1.1149274955078126, -0.05107588289062505, -0.2003208625390625, 0.22236966652343748, -1.1293124365234375, -0.4881430334765625, -1.725334446875, -1.1459693521484373, -0.434465507265625, -0.6714367321093749, -1.6795941875, -0.8675618275390624, 0.07225409546874997, -1.111665829765625, -0.9181636251562499, -1.541584546484375, -0.6323091736328125]"
dIZcPB3CtNjMn4O_p8QFxw,"[-0.33669612277806005, -0.8740042085628612, 0.07703630324075132, 0.02792895546625887, 0.4541129009653613, 0.012931608129866375, -0.12333480549537928, -0.5830415635945081, 0.504946299866332, 0.15222777405221732, -0.6310728700757927, 0.14811962098702747, 0.27144794285978313, 0.13812397484954458, 0.09166119785665847, 0.11809604735110699, 0.14685436518768694, -0.43273052471098994, -0.48923901583020535, -0.7885516998968947, 0.7212502427739763, 0.5900373591396847, 1.3990891481058445, 0.08648090123497106, 0.1320302144159166, 0.766963110141746, -0.10960886104228437, -0.9602601321607607, -0.2801459248141083, -0.27008634064263687]"
ZfQY1dNPN8IYmwEjZuVtVg,"[-0.33702314355555557, 1.119306254, -0.02389365422222224, 0.09307627764583332, 0.994392205902778, -0.16633902900694444, 0.07885801916666665, -0.5907077758055554, 0.30507397449999996, -1.5076751046944445, -0.0733242930625, -0.39193190904166664, 1.2736802314305555, 0.2523664886041666, -1.292719254173611, -1.257221881875, 0.6053674488819445, -1.4425725418472217, -0.9527412934166666, -1.5352390800000002, -0.21560648174999994, 0.8248249650138889, 0.6527070413819445, -0.8165191595000001, 0.1829547480416667, -0.05808561808333336, -0.039622825048611095, -0.8679501579305557, -0.08932871186805552, -0.690716450125]"
fT03APABSohzUVURVT05Og,"[0.3792155618700787, -0.8572435794094487, -0.08223868775590552, 0.13037063927165357, -0.36870981515748036, 0.513209416496063, 1.3954375652755904, 0.8948147753149607, -0.04028636478346457, 0.0466009176574803, -0.30585218074803155, 0.012532713188976396, 0.09995219433070865, 0.3851205848031496, -1.8264678412992126, -0.6592647499212597, -0.18012498710629923, -0.6968305885039371, 0.19991472053149603, 0.09229215, 1.1215519688779527, -0.685032064015748, 0.4084603128740157, -1.2229086566929135, 0.695868201102362, -0.745795916003937, 0.2995962656496063, -0.5729388200000001, -0.09603841657480316, 0.548998868031496]"
EDxTsYajwYI2gsL_lT6-6A,"[0.9946976668072288, -0.2931555908261618, -0.30403544501721175, 0.7301586452065405, 1.3243800638123924, -0.3519944688898451, 0.6760289486402754, 0.7624370448881239, -1.1148486775903614, 0.5129281833390706, -0.5986206002753872, -0.5954729963511187, 0.6603884273666092, 0.1965950745697074, -0.3393891411101549, -1.3653585800344235, -0.2006020054302926, -0.4298060675731497, 0.34876921982788295, -1.6392826409638555, -1.9725076873493976, 0.7427950300344235, -1.4314525310671256, -0.4310744397160069, -0.09145867755593805, -0.5893494427280552, 0.6423378246385543, -0.27402548836488816, 0.6859016221256454, -0.7047205258347676]"
fPpx9GMdn4EsGy1HWw1ajQ,"[1.3503008712423314, -0.3915369533588957, -0.7956409247392637, 0.49152596507668717, 0.43270651483128825, 0.8119566241564418, 1.1350052703834357, 1.3879825334509202, -0.5314156634509203, -0.42927702134969326, 0.12200889329754601, -0.22465448269938654, -0.1841579136503067, 1.6603720644938649, -0.1513340210506135, 0.6796981334202453, -0.8967659465644171, -1.204124265720859, -0.028059918427914114, -0.9274607408588955, -0.9343927146472393, -0.5734479384662576, -0.4294062642101227, 0.32499790017638036, -0.7901410591411042, 0.7557280266641103, -1.3011061820552148, -1.6095306929447852, 0.008680433604294489, -0.41393068193251537]"
